ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2012-07-12,"Temperature, water",,21.8,deg C,,USGS-02336000,-84.2716,33.5133
2012-07-12,Stream flow,,7590,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2012-07-12,Stream flow,,215,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2012-07-12,Escherichia coli,,3400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-07-12,Total Coliform,Total,240000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-07-12,Turbidity,Total,99,FNU,,USGS-02336000,-84.2716,33.5133
2017-01-19,Stream flow,,1130,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-01-19,Stream flow,,32,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-01-19,Escherichia coli,,85,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2017-01-19,Total Coliform,Total,1700,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-09-05,"Temperature, water",,15.3,deg C,,USGS-02336000,-84.2716,33.5133
2013-09-05,Stream flow,,5610,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2013-09-05,Stream flow,,159,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2013-09-05,Escherichia coli,,66,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-09-05,Total Coliform,Total,4300,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-09-05,Turbidity,Total,19,FNU,,USGS-02336000,-84.2716,33.5133
2010-01-28,Stream flow,,5990,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-01-28,Stream flow,,170,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-01-28,Escherichia coli,,100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-01-28,Total Coliform,Total,3800,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-01-28,Turbidity,Total,6.4,FNU,,USGS-02336000,-84.2716,33.5133
2022-05-26,"Height, gage",,1.11,m,,USGS-02336000,-84.2716,33.5133
2022-05-26,"Temperature, water",,19.3,deg C,,USGS-02336000,-84.2716,33.5133
2022-05-26,Stream flow,,1730,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-05-26,"Height, gage",,3.65,ft,,USGS-02336000,-84.2716,33.5133
2022-05-26,Specific conductance,Total,78,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-05-26,Stream flow,,49,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-05-26,Escherichia coli,,230,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-05-26,Total Coliform,Total,6900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-05-26,Turbidity,Total,4.9,FNU,,USGS-02336000,-84.2716,33.5133
2016-01-28,Stream flow,,8110,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-01-28,Stream flow,,230,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-01-28,Escherichia coli,,100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-01-28,Total Coliform,Total,2200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-07-28,Turbidity,Total,6.0,FNU,,USGS-02336000,-84.2716,33.5133
2011-07-28,"Temperature, water",,21.4,deg C,,USGS-02336000,-84.2716,33.5133
2011-07-28,Stream flow,,1050,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-07-28,Specific conductance,Total,87,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-07-28,Stream flow,,30,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-07-28,Escherichia coli,,20,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-07-28,Total Coliform,Total,970,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-06-25,"Temperature, water",,16.4,deg C,,USGS-02336000,-84.2716,33.5133
2020-06-25,Stream flow,,7000,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-06-25,"Height, gage",,7.10,ft,,USGS-02336000,-84.2716,33.5133
2020-06-25,Specific conductance,Total,67,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-06-25,"Height, gage",,2.16,m,,USGS-02336000,-84.2716,33.5133
2020-06-25,Stream flow,,198,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-06-25,Escherichia coli,,1100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-06-25,Turbidity,Total,47,FNU,,USGS-02336000,-84.2716,33.5133
2011-01-06,"Temperature, water",,7.4,deg C,,USGS-02336000,-84.2716,33.5133
2011-01-06,Stream flow,,1640,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-01-06,Specific conductance,Total,70,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-01-06,Stream flow,,46,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-01-06,Escherichia coli,,61,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-01-06,Total Coliform,Total,1500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-01-06,Turbidity,Total,8.4,FNU,,USGS-02336000,-84.2716,33.5133
2018-07-12,"Temperature, water",,19.8,deg C,,USGS-02336000,-84.2716,33.5133
2018-07-12,Stream flow,,3000,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-07-12,"Height, gage",,4.53,ft,,USGS-02336000,-84.2716,33.5133
2018-07-12,Specific conductance,Total,94,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-07-12,"Height, gage",,1.38,m,,USGS-02336000,-84.2716,33.5133
2018-07-12,Stream flow,,85,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-07-12,Escherichia coli,,54,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-07-12,Total Coliform,Total,4600,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-07-12,Turbidity,Total,11,FNU,,USGS-02336000,-84.2716,33.5133
2021-09-30,"Height, gage",,1.82,m,,USGS-02336000,-84.2716,33.5133
2021-09-30,Stream flow,,145,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-09-30,Escherichia coli,,63,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-09-30,"Height, gage",,5.96,ft,,USGS-02336000,-84.2716,33.5133
2021-09-30,Specific conductance,Total,81,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-09-30,"Temperature, water",,17.1,deg C,,USGS-02336000,-84.2716,33.5133
2021-09-30,Stream flow,,5110,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-09-30,Total Coliform,Total,2500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-09-30,Turbidity,Total,13,FNU,,USGS-02336000,-84.2716,33.5133
2012-08-23,"Temperature, water",,19.7,deg C,,USGS-02336000,-84.2716,33.5133
2012-08-23,Stream flow,,959,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2012-08-23,Stream flow,,27,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2012-08-23,Escherichia coli,,67,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-08-23,Turbidity,Total,3.5,FNU,,USGS-02336000,-84.2716,33.5133
2017-02-09,Stream flow,,1140,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-02-09,Stream flow,,32,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-02-09,Escherichia coli,,320,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2017-02-09,Total Coliform,Total,6100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-06-02,Stream flow,,200,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-06-02,"Temperature, water",,16.3,deg C,,USGS-02336000,-84.2716,33.5133
2022-06-02,Stream flow,,7060,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-06-02,"Height, gage",,7.14,ft,,USGS-02336000,-84.2716,33.5133
2022-06-02,Specific conductance,Total,68,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-06-02,"Height, gage",,2.18,m,,USGS-02336000,-84.2716,33.5133
2022-06-02,Escherichia coli,,360,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-06-02,Total Coliform,Total,10000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-06-02,Turbidity,Total,24,FNU,,USGS-02336000,-84.2716,33.5133
2018-05-17,"Temperature, water",,17.4,deg C,,USGS-02336000,-84.2716,33.5133
2018-05-17,Stream flow,,5640,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-05-17,"Height, gage",,6.24,ft,,USGS-02336000,-84.2716,33.5133
2018-05-17,Specific conductance,Total,76,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-05-17,"Height, gage",,1.90,m,,USGS-02336000,-84.2716,33.5133
2018-05-17,Stream flow,,160,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-05-17,Escherichia coli,,1500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-05-17,Turbidity,Total,64,FNU,,USGS-02336000,-84.2716,33.5133
2017-05-25,Stream flow,,1730,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-05-25,Stream flow,,49,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-05-25,Escherichia coli,,210,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2017-05-25,Total Coliform,Total,17000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-10-18,"Temperature, water",,16.2,deg C,,USGS-02336000,-84.2716,33.5133
2018-10-18,Stream flow,,1120,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-10-18,"Height, gage",,3.01,ft,,USGS-02336000,-84.2716,33.5133
2018-10-18,Specific conductance,Total,93,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-10-18,"Height, gage",,0.92,m,,USGS-02336000,-84.2716,33.5133
2018-10-18,Stream flow,,32,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-10-18,Escherichia coli,,110,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-10-18,Total Coliform,Total,8200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-10-18,Turbidity,Total,5.8,FNU,,USGS-02336000,-84.2716,33.5133
2016-08-11,Stream flow,,1010,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-08-11,Stream flow,,29,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-08-11,Escherichia coli,,94,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-08-11,Total Coliform,Total,24000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-11-14,Escherichia coli,,36,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-11-14,Total Coliform,Total,1100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-12-03,"Temperature, water",,10.6,deg C,,USGS-02336000,-84.2716,33.5133
2020-12-03,Stream flow,,2110,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-12-03,"Height, gage",,4.08,ft,,USGS-02336000,-84.2716,33.5133
2020-12-03,Specific conductance,Total,72,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-12-03,"Height, gage",,1.24,m,,USGS-02336000,-84.2716,33.5133
2020-12-03,Stream flow,,60,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-12-03,Escherichia coli,,55,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-12-03,Total Coliform,Total,2200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-12-03,Turbidity,Total,7.9,FNU,,USGS-02336000,-84.2716,33.5133
2014-09-25,Stream flow,,944,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2014-09-25,Stream flow,,27,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2014-09-25,Escherichia coli,,83,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2014-09-25,Total Coliform,Total,3200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2017-08-31,Stream flow,,1760,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-08-31,Stream flow,,50,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-08-31,Escherichia coli,,4000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-07-14,Stream flow,,967,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-07-14,"Temperature, water",,18.7,deg C,,USGS-02336000,-84.2716,33.5133
2011-07-14,Specific conductance,Total,75,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-07-14,Stream flow,,27,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-07-14,Escherichia coli,,110,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-07-14,Total Coliform,Total,4900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-07-14,Turbidity,Total,4.3,FNU,,USGS-02336000,-84.2716,33.5133
2022-12-15,"Temperature, water",,11.0,deg C,,USGS-02336000,-84.2716,33.5133
2022-12-15,Stream flow,,7760,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-12-15,"Height, gage",,7.71,ft,,USGS-02336000,-84.2716,33.5133
2022-12-15,Specific conductance,Total,71,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-12-15,"Height, gage",,2.35,m,,USGS-02336000,-84.2716,33.5133
2022-12-15,Stream flow,,220,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-12-15,Escherichia coli,,2400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-12-15,Turbidity,Total,47,FNU,,USGS-02336000,-84.2716,33.5133
2020-02-27,"Temperature, water",,9.4,deg C,,USGS-02336000,-84.2716,33.5133
2020-02-27,Stream flow,,9170,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-02-27,"Height, gage",,8.88,ft,,USGS-02336000,-84.2716,33.5133
2020-02-27,Specific conductance,Total,64,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-02-27,"Height, gage",,2.71,m,,USGS-02336000,-84.2716,33.5133
2020-02-27,Stream flow,,260,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-02-27,Escherichia coli,,540,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-02-27,Total Coliform,Total,6900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-02-27,Turbidity,Total,18,FNU,,USGS-02336000,-84.2716,33.5133
2021-08-12,"Temperature, water",,18.6,deg C,,USGS-02336000,-84.2716,33.5133
2021-08-12,Stream flow,,2840,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-08-12,"Height, gage",,4.56,ft,,USGS-02336000,-84.2716,33.5133
2021-08-12,Specific conductance,Total,78,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-08-12,"Height, gage",,1.39,m,,USGS-02336000,-84.2716,33.5133
2021-08-12,Stream flow,,80,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-08-12,Escherichia coli,,270,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-08-12,Total Coliform,Total,11000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-08-12,Turbidity,Total,12,FNU,,USGS-02336000,-84.2716,33.5133
2016-10-27,Stream flow,,1040,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-10-27,Stream flow,,29,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-10-27,Escherichia coli,,51,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-10-27,Total Coliform,Total,2600,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-01-14,Stream flow,,821,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-01-14,Turbidity,Total,7.1,FNU,,USGS-02336000,-84.2716,33.5133
2010-01-14,Stream flow,,23,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-01-14,Escherichia coli,,210,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-01-14,Total Coliform,Total,1700,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-11-21,"Temperature, water",,12.5,deg C,,USGS-02336000,-84.2716,33.5133
2019-11-21,Stream flow,,1650,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2019-11-21,"Height, gage",,3.51,ft,,USGS-02336000,-84.2716,33.5133
2019-11-21,Specific conductance,Total,78,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2019-11-21,"Height, gage",,1.07,m,,USGS-02336000,-84.2716,33.5133
2019-11-21,Stream flow,,47,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2019-11-21,Escherichia coli,,22,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-11-21,Total Coliform,Total,1200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-11-21,Turbidity,Total,5.2,FNU,,USGS-02336000,-84.2716,33.5133
2018-03-15,Stream flow,,2310,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-03-15,"Height, gage",,4.05,ft,,USGS-02336000,-84.2716,33.5133
2018-03-15,"Temperature, water",,8.3,deg C,,USGS-02336000,-84.2716,33.5133
2018-03-15,Specific conductance,Total,84,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-03-15,"Height, gage",,1.23,m,,USGS-02336000,-84.2716,33.5133
2018-03-15,Stream flow,,65,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-03-15,Escherichia coli,,67,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-03-15,Total Coliform,Total,960,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-03-15,Turbidity,Total,7.8,FNU,,USGS-02336000,-84.2716,33.5133
2018-12-13,Stream flow,,245,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-12-13,"Temperature, water",,10.5,deg C,,USGS-02336000,-84.2716,33.5133
2018-12-13,Stream flow,,8640,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-12-13,"Height, gage",,8.15,ft,,USGS-02336000,-84.2716,33.5133
2018-12-13,Specific conductance,Total,66,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-12-13,"Height, gage",,2.48,m,,USGS-02336000,-84.2716,33.5133
2018-12-13,Escherichia coli,,1400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-12-13,Total Coliform,Total,17000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-12-13,Turbidity,Total,20,FNU,,USGS-02336000,-84.2716,33.5133
2012-02-02,"Temperature, water",,10.4,deg C,,USGS-02336000,-84.2716,33.5133
2012-02-02,Stream flow,,1050,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2012-02-02,Stream flow,,30,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2012-02-02,Escherichia coli,,120,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-02-02,Total Coliform,Total,3100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-02-02,Turbidity,Total,3.0,FNU,,USGS-02336000,-84.2716,33.5133
2021-04-29,Stream flow,,123,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-04-29,"Temperature, water",,15.4,deg C,,USGS-02336000,-84.2716,33.5133
2021-04-29,Stream flow,,4330,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-04-29,"Height, gage",,5.49,ft,,USGS-02336000,-84.2716,33.5133
2021-04-29,Specific conductance,Total,74,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-04-29,"Height, gage",,1.67,m,,USGS-02336000,-84.2716,33.5133
2021-04-29,Escherichia coli,,68,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-04-29,Total Coliform,Total,4900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-04-29,Turbidity,Total,9.9,FNU,,USGS-02336000,-84.2716,33.5133
2022-02-17,Stream flow,,57,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-02-17,"Height, gage",,1.19,m,,USGS-02336000,-84.2716,33.5133
2022-02-17,"Temperature, water",,10.1,deg C,,USGS-02336000,-84.2716,33.5133
2022-02-17,Stream flow,,2020,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-02-17,"Height, gage",,3.91,ft,,USGS-02336000,-84.2716,33.5133
2022-02-17,Specific conductance,Total,62,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-02-17,Escherichia coli,,13,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-02-17,Total Coliform,Total,780,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-02-17,Turbidity,Total,4.2,FNU,,USGS-02336000,-84.2716,33.5133
2019-06-13,Turbidity,Total,130,FNU,,USGS-02336000,-84.2716,33.5133
2019-06-13,"Temperature, water",,18.1,deg C,,USGS-02336000,-84.2716,33.5133
2019-06-13,Stream flow,,6620,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2019-06-13,"Height, gage",,6.86,ft,,USGS-02336000,-84.2716,33.5133
2019-06-13,Specific conductance,Total,63,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2019-06-13,"Height, gage",,2.09,m,,USGS-02336000,-84.2716,33.5133
2019-06-13,Stream flow,,187,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2019-06-13,Escherichia coli,,2400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-12-20,"Temperature, water",,10.9,deg C,,USGS-02336000,-84.2716,33.5133
2018-12-20,Stream flow,,6040,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-12-20,"Height, gage",,6.50,ft,,USGS-02336000,-84.2716,33.5133
2018-12-20,Specific conductance,Total,66,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-12-20,"Height, gage",,1.98,m,,USGS-02336000,-84.2716,33.5133
2018-12-20,Stream flow,,171,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-12-20,Escherichia coli,,1000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-12-20,Total Coliform,Total,6500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-12-20,Turbidity,Total,12,FNU,,USGS-02336000,-84.2716,33.5133
2023-03-09,"Temperature, water",,12.0,deg C,,USGS-02336000,-84.2716,33.5133
2023-03-09,Stream flow,,3750,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2023-03-09,"Height, gage",,5.12,ft,,USGS-02336000,-84.2716,33.5133
2023-03-09,Specific conductance,Total,73,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2023-03-09,"Height, gage",,1.56,m,,USGS-02336000,-84.2716,33.5133
2023-03-09,Stream flow,,106,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2023-03-09,Escherichia coli,,1200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2023-03-09,Total Coliform,Total,20000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2023-03-09,Turbidity,Total,5.2,FNU,,USGS-02336000,-84.2716,33.5133
2021-05-27,"Height, gage",,5.11,ft,,USGS-02336000,-84.2716,33.5133
2021-05-27,Specific conductance,Total,74,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-05-27,"Temperature, water",,16.3,deg C,,USGS-02336000,-84.2716,33.5133
2021-05-27,Stream flow,,3680,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-05-27,"Height, gage",,1.56,m,,USGS-02336000,-84.2716,33.5133
2021-05-27,Stream flow,,104,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-05-27,Escherichia coli,,160,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-05-27,Total Coliform,Total,2200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-05-27,Turbidity,Total,6.2,FNU,,USGS-02336000,-84.2716,33.5133
2020-08-13,Turbidity,Total,24,FNU,,USGS-02336000,-84.2716,33.5133
2020-08-13,"Temperature, water",,22.0,deg C,,USGS-02336000,-84.2716,33.5133
2020-08-13,Stream flow,,2460,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-08-13,"Height, gage",,4.39,ft,,USGS-02336000,-84.2716,33.5133
2020-08-13,Specific conductance,Total,89,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-08-13,"Height, gage",,1.34,m,,USGS-02336000,-84.2716,33.5133
2020-08-13,Stream flow,,70,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-08-13,Escherichia coli,,280,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-08-11,"Temperature, water",,21.2,deg C,,USGS-02336000,-84.2716,33.5133
2022-08-11,Stream flow,,1710,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-08-11,"Height, gage",,3.60,ft,,USGS-02336000,-84.2716,33.5133
2022-08-11,Specific conductance,Total,83,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-08-11,"Height, gage",,1.10,m,,USGS-02336000,-84.2716,33.5133
2022-08-11,Stream flow,,48,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-08-11,Escherichia coli,,560,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-08-11,Total Coliform,Total,8700,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-08-11,Turbidity,Total,26,FNU,,USGS-02336000,-84.2716,33.5133
2022-08-25,"Height, gage",,3.25,ft,,USGS-02336000,-84.2716,33.5133
2022-08-25,"Temperature, water",,20.5,deg C,,USGS-02336000,-84.2716,33.5133
2022-08-25,Stream flow,,1350,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-08-25,Specific conductance,Total,85,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-08-25,"Height, gage",,0.99,m,,USGS-02336000,-84.2716,33.5133
2022-08-25,Stream flow,,38,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-08-25,Escherichia coli,,1100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-08-25,Turbidity,Total,9.9,FNU,,USGS-02336000,-84.2716,33.5133
2021-01-28,"Temperature, water",,10.5,deg C,,USGS-02336000,-84.2716,33.5133
2021-01-28,Stream flow,,2910,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-01-28,"Height, gage",,4.68,ft,,USGS-02336000,-84.2716,33.5133
2021-01-28,Specific conductance,Total,64,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-01-28,"Height, gage",,1.43,m,,USGS-02336000,-84.2716,33.5133
2021-01-28,Stream flow,,82,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-01-28,Escherichia coli,,980,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-01-28,Total Coliform,Total,13000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-01-28,Turbidity,Total,36,FNU,,USGS-02336000,-84.2716,33.5133
2011-06-30,"Temperature, water",,18.6,deg C,,USGS-02336000,-84.2716,33.5133
2011-06-30,Stream flow,,2600,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-06-30,Specific conductance,Total,80,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-06-30,Stream flow,,74,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-06-30,Escherichia coli,,210,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-06-30,Total Coliform,Total,4900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-06-30,Turbidity,Total,16,FNU,,USGS-02336000,-84.2716,33.5133
2021-07-01,"Temperature, water",,20.6,deg C,,USGS-02336000,-84.2716,33.5133
2021-07-01,Stream flow,,2840,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-07-01,"Height, gage",,4.56,ft,,USGS-02336000,-84.2716,33.5133
